Timestamp,DHT_Temp(C),DHT_Hum(%),UV_Raw,Press(mBar),Press_Temp(C),Press_Alt(Ft),Probe_Temp(C),CO2(ppm),SCD_Temp(C),SCD_Hum(%)
2025-10-26T11:16:49,-7.4,11.5,2,68.9,-6.14,58208.28,-11.5,0,-9.46,22.47
2025-10-26T11:16:54,-7.4,11.6,2,68.69,-6.12,58258.89,-11.5,0,-9.46,22.46
2025-10-26T11:16:59,-7.4,11.6,2,68.47,-6.12,58312.04,-11,0,-9.45,22.53
2025-10-26T11:17:04,-7.4,11.7,2,68.13,-6.12,58394.48,-11,0,-9.43,22.57
2025-10-26T11:17:10,-7.4,11.8,2,67.91,-6.12,58447.97,-11,0,-9.4,22.61
2025-10-26T11:17:15,-7.4,11.8,2,67.7,-6.11,58499.18,-11,0,-9.36,22.63
2025-10-26T11:17:20,-7.4,11.9,2,67.47,-6.12,58555.41,-11,0,-9.35,22.69
2025-10-26T11:17:25,-7.4,12,2,67.14,-6.11,58636.38,-11,0,-9.33,22.73
2025-10-26T11:17:30,-7.4,12,2,66.92,-6.11,58690.53,-11,0,-9.31,22.77
2025-10-26T11:17:35,-7.4,12.1,2,66.71,-6.08,58742.35,-11,0,-9.3,22.76
2025-10-26T11:17:40,-7.4,12.1,2,66.26,-6.08,58853.84,-11,0,-9.28,22.81
2025-10-26T11:17:46,-7.4,12.2,2,66.04,-6.08,58908.58,-11,0,-9.26,22.77
2025-10-26T11:17:51,-7.4,12.2,2,65.93,-6.08,58935.99,-11,0,-9.24,22.82
2025-10-26T11:17:56,-7.4,12.3,2,65.71,-6.06,58990.95,-11,0,-9.24,22.89
2025-10-26T11:18:01,-7.4,12.3,2,65.38,-6.06,59073.66,-11,0,-9.21,22.92
2025-10-26T11:18:06,-7.4,12.4,2,65.17,-6.05,59126.47,-11,0,-9.19,22.89
2025-10-26T11:18:11,-7.4,12.4,2,64.95,-6.05,59181.95,-11,0,-9.17,23.01
2025-10-26T11:18:16,-7.4,12.5,2,64.61,-6.05,59267.96,-11,0,-9.17,23.02
2025-10-26T11:18:22,-7.4,12.6,2,64.39,-6.05,59323.84,-11,0,-9.13,23.03
2025-10-26T11:18:27,-7.4,12.6,2,64.18,-6.02,59377.3,-11,0,-9.11,23.07
2025-10-26T11:18:32,-7.4,12.7,2,64.07,-6.02,59405.37,-11,0,-9.08,23.19
2025-10-26T11:18:37,-7.4,12.8,2,63.73,-6.02,59492.36,-11,0,-9.05,23.14
2025-10-26T11:18:42,-7.4,12.9,2,63.52,-6,59546.26,-11,0,-9.04,23.12
2025-10-26T11:18:47,-7.4,12.9,2,63.3,-6,59602.91,-11,0,-9.01,23.29
2025-10-26T11:18:52,-7.4,13,2,63.08,-5.99,59659.71,-11,0,-9.01,23.29
2025-10-26T11:18:58,-7.4,13.1,2,62.87,-5.96,59714.07,-11,0,-8.97,23.32
2025-10-26T11:19:03,-7.4,13.1,2,62.53,-5.99,59802.41,-11,0,-8.98,23.32
2025-10-26T11:19:08,-7.3,13.3,2,62.31,-5.96,59859.78,-11,0,-8.95,23.35
2025-10-26T11:19:13,-7.4,13.2,2,62.1,-5.94,59914.68,-11,0,-8.9,23.42
2025-10-26T11:19:18,-7.3,13.4,2,61.99,-5.94,59943.5,-10.5,0,-8.89,23.48
2025-10-26T11:19:23,-7.3,13.4,3,61.77,-5.94,60001.27,-10.5,0,-8.89,23.48
2025-10-26T11:19:28,-7.3,13.5,3,61.44,-5.93,60088.24,-10.5,0,-8.88,23.46
2025-10-26T11:19:34,-7.3,13.6,2,61.23,-5.9,60143.79,-10.5,0,-8.81,23.58
2025-10-26T11:19:39,-7.3,13.7,2,60.89,-5.9,60234.03,-10.5,0,-8.78,23.69
2025-10-26T11:19:44,-7.3,13.7,2,60.9,-5.88,60231.37,-10.5,0,-8.78,23.61
2025-10-26T11:19:49,-7.3,13.8,2,60.57,-5.88,60319.35,-10.5,0,-8.75,23.71
2025-10-26T11:19:54,-7.3,13.9,2,60.34,-5.88,60380.89,-10.5,0,-8.75,23.78
2025-10-26T11:19:59,-7.3,14,2,60.13,-5.87,60437.26,-10.5,0,-8.74,23.84
2025-10-26T11:20:04,-7.3,14.1,2,60.03,-5.84,60464.15,-10.5,0,-8.69,23.91
2025-10-26T11:20:10,-7.3,14.1,2,59.69,-5.84,60555.86,-10.5,0,-8.66,23.87
2025-10-26T11:20:15,-7.3,14.3,2,59.48,-5.82,60612.72,-10.5,0,-8.64,23.91
2025-10-26T11:20:20,-7.3,14.3,2,59.26,-5.82,60672.46,-10.5,0,-8.61,24
2025-10-26T11:20:25,-7.2,14.5,2,58.93,-5.81,60762.41,-10.5,0,-8.61,24.09
2025-10-26T11:20:30,-7.2,14.5,2,58.83,-5.78,60789.75,-10.5,0,-8.57,24.1
2025-10-26T11:20:35,-7.2,14.6,2,58.5,-5.76,60880.22,-10.5,0,-8.53,24.17
2025-10-26T11:20:40,-7.2,14.7,2,58.28,-5.76,60940.78,-10.5,0,-8.5,24.2
2025-10-26T11:20:46,-7.2,14.7,2,57.95,-5.75,61031.96,-10.5,0,-8.47,24.22
2025-10-26T11:20:51,-7.2,14.8,2,57.73,-5.75,61092.96,-10.5,0,-8.46,24.29
2025-10-26T11:20:56,-7.2,14.8,2,57.51,-5.75,61154.17,-10.5,0,-8.42,24.3
2025-10-26T11:21:01,-7.2,14.9,2,57.19,-5.7,61243.54,-10.5,0,-8.41,24.34
2025-10-26T11:21:06,-7.2,14.9,2,57.08,-5.7,61274.35,-10.5,0,-8.4,24.41
2025-10-26T11:21:11,-7.2,15,2,56.75,-5.7,61367.08,-10.5,0,-8.37,24.36
2025-10-26T11:21:16,-7.2,15,2,56.65,-5.66,61395.27,-10,0,-8.35,24.47
2025-10-26T11:21:22,-7.2,15.1,2,56.32,-5.66,61488.56,-10,0,-8.33,24.45
2025-10-26T11:21:27,-7.1,15.2,2,56.1,-5.64,61551,-10,0,-8.32,24.49
2025-10-26T11:21:32,-7.1,15.3,3,56,-5.62,61579.45,-10,0,-8.29,24.52
2025-10-26T11:21:37,-7.1,15.3,2,55.67,-5.6,61673.63,-10,0,-8.23,24.58
2025-10-26T11:21:42,-7.1,15.4,2,55.45,-5.6,61736.67,-10,0,-8.22,24.63
2025-10-26T11:21:47,-7.1,15.5,3,55.35,-5.59,61765.39,-10,0,-8.17,24.7
2025-10-26T11:21:52,-7.1,15.6,2,55.13,-5.56,61828.72,-10,0,-8.15,24.73
2025-10-26T11:21:58,-7.1,15.7,2,54.92,-5.54,61889.36,-10,0,-8.13,24.77
2025-10-26T11:22:03,-7.1,15.8,2,54.7,-5.54,61953.11,-10,0,-8.08,24.91
2025-10-26T11:22:08,-7.1,15.9,2,54.59,-5.53,61985.04,-10,0,-8.07,24.96
2025-10-26T11:22:13,-7,16,2,54.38,-5.5,62046.17,-10,0,-8.04,24.99
2025-10-26T11:22:18,-7,16.1,2,54.04,-5.5,62145.55,-10,0,-8.03,25.04
2025-10-26T11:22:23,-7,16.2,2,53.95,-5.47,62171.94,-10,0,-8,25.06
2025-10-26T11:22:28,-7,16.2,2,53.61,-5.47,62271.96,-10,0,-7.97,25.16
2025-10-26T11:22:34,-7,16.3,2,53.51,-5.44,62301.48,-10,0,-7.94,25.19
2025-10-26T11:22:39,-7,16.4,2,53.29,-5.42,62366.57,-10,0,-7.91,25.28
2025-10-26T11:22:44,-7,16.5,2,52.97,-5.41,62461.64,-10,0,-7.88,25.3
2025-10-26T11:22:49,-7,16.5,2,52.86,-5.38,62494.43,-10,0,-7.86,25.28
2025-10-26T11:22:54,-6.9,16.7,2,52.65,-5.36,62557.17,-9.5,0,-7.83,25.45
2025-10-26T11:22:59,-6.9,16.8,2,52.43,-5.36,62623.13,-9.5,0,-7.79,25.51
2025-10-26T11:23:04,-6.9,16.9,2,52.21,-5.35,62689.31,-9.5,0,-7.74,25.51
2025-10-26T11:23:10,-6.9,16.9,2,52.11,-5.32,62719.46,-9.5,0,-7.73,25.57
2025-10-26T11:23:15,-6.9,17,2,51.78,-5.3,62819.32,-9.5,0,-7.68,25.69
2025-10-26T11:23:20,-6.9,17.1,2,51.57,-5.29,62883.12,-9.5,0,-7.66,25.73
2025-10-26T11:23:25,-6.8,17.3,2,51.35,-5.26,62950.2,-9.5,0,-7.64,25.77
2025-10-26T11:23:30,-6.8,17.3,2,51.25,-5.24,62980.75,-9.5,0,-7.58,25.81
2025-10-26T11:23:35,-6.8,17.4,2,50.92,-5.23,63081.96,-9.5,0,-7.57,25.87
2025-10-26T11:23:40,-6.8,17.5,2,50.82,-5.2,63112.74,-9.5,0,-7.54,25.95
2025-10-26T11:23:45,-6.8,17.6,2,50.49,-5.18,63214.64,-9.5,0,-7.52,25.99
2025-10-26T11:23:51,-6.8,17.7,2,50.39,-5.17,63245.63,-9.5,0,-7.48,25.98
2025-10-26T11:23:56,-6.8,17.7,2,50.16,-5.17,63317.07,-9.5,0,-7.46,26.08
2025-10-26T11:24:01,-6.7,17.9,3,49.95,-5.13,63382.55,-9.5,0,-7.42,26.09
2025-10-26T11:24:06,-6.7,18,2,49.85,-5.11,63413.82,-9,0,-7.36,26.18
2025-10-26T11:24:11,-6.7,18,2,49.52,-5.08,63517.33,-9,0,-7.35,26.17
2025-10-26T11:24:16,-6.7,18.1,2,49.41,-5.08,63551.95,-9,0,-7.3,26.29
2025-10-26T11:24:21,-6.7,18.2,2,49.09,-5.05,63653.04,-9,0,-7.26,26.35
2025-10-26T11:24:27,-6.7,18.3,2,48.98,-5.05,63687.92,-9,0,-7.25,26.4
2025-10-26T11:24:32,-6.7,18.3,2,48.77,-5.01,63754.67,-9,0,-7.2,26.51
2025-10-26T11:24:37,-6.6,18.5,2,48.56,-4.99,63821.65,-9,0,-7.17,26.4
2025-10-26T11:24:42,-6.6,18.5,2,48.45,-4.96,63856.83,-9,0,-7.14,26.48
2025-10-26T11:24:47,-6.6,18.6,2,48.24,-4.95,63924.18,-9,0,-7.13,26.54
2025-10-26T11:24:52,-6.6,18.7,2,48.13,-4.93,63959.56,-9,0,-7.07,26.62
2025-10-26T11:24:57,-6.6,18.8,2,47.81,-4.9,64062.81,-9,0,-7.03,26.62
2025-10-26T11:25:03,-6.6,18.9,2,47.7,-4.89,64098.44,-8.5,0,-6.99,26.68
2025-10-26T11:25:08,-6.5,19,2,47.49,-4.87,64166.65,-8.5,0,-6.96,26.68
2025-10-26T11:25:13,-6.5,19.1,2,47.27,-4.84,64238.36,-8.5,0,-6.9,26.78
2025-10-26T11:25:18,-6.5,19.1,2,47.17,-4.83,64271.05,-8.5,0,-6.88,26.81
2025-10-26T11:25:23,-6.4,19.3,2,46.96,-4.78,64339.87,-8.5,0,-6.84,26.87
2025-10-26T11:25:28,-6.5,19.3,2,46.74,-4.78,64412.23,-8.5,0,-6.79,26.99
2025-10-26T11:25:33,-6.4,19.5,2,46.64,-4.75,64445.23,-8.5,0,-6.77,27.01
2025-10-26T11:25:39,-6.4,19.6,2,46.42,-4.72,64518,-8.5,0,-6.74,27.03
2025-10-26T11:25:44,-6.4,19.7,2,46.32,-4.71,64551.16,-8.5,0,-6.7,27.15
2025-10-26T11:25:49,-6.4,19.8,2,46.11,-4.66,64621.02,-8.5,0,-6.68,27.16
2025-10-26T11:25:54,-6.4,19.8,2,45.89,-4.66,64694.46,-8.5,0,-6.63,27.22
2025-10-26T11:25:59,-6.3,20,2,45.79,-4.63,64727.95,-8,0,-6.6,27.28
2025-10-26T11:26:04,-6.3,20.1,2,45.57,-4.61,64801.81,-8,0,-6.57,27.37
2025-10-26T11:26:09,-6.3,20.2,2,45.36,-4.59,64872.58,-8,0,-6.54,27.43
2025-10-26T11:26:15,-6.3,20.3,2,45.26,-4.55,64906.38,-8,0,-6.5,27.5
2025-10-26T11:26:20,-6.2,20.4,2,45.04,-4.53,64980.96,-8,0,-6.43,27.55
2025-10-26T11:26:25,-6.2,20.5,2,44.83,-4.51,65052.41,-8,0,-6.39,27.6
2025-10-26T11:26:30,-6.2,20.6,2,44.72,-4.49,65089.95,-8,0,-6.34,27.64
2025-10-26T11:26:35,-6.2,20.7,2,44.51,-4.47,65161.81,-8,0,-6.29,27.74
2025-10-26T11:26:40,-6.2,20.7,2,44.3,-4.43,65233.95,-8,0,-6.29,27.8
2025-10-26T11:26:45,-6.1,20.8,2,44.3,-4.41,65233.95,-7.5,0,-6.23,27.75
2025-10-26T11:26:51,-6.1,20.9,2,44.09,-4.39,65306.37,-7.5,0,-6.23,27.88
2025-10-26T11:26:56,-6.1,21,2,43.88,-4.35,65379.07,-7.5,0,-6.16,27.87
2025-10-26T11:27:01,-6.1,21,2,43.78,-4.33,65413.79,-7.5,0,-6.12,27.92
2025-10-26T11:27:06,-6,21.2,2,43.67,-4.31,65452.05,-7.5,0,-6.11,27.96
2025-10-26T11:27:11,-6,21.2,2,43.45,-4.29,65528.82,-7.5,0,-6.06,27.99
2025-10-26T11:27:16,-6,21.3,2,43.24,-4.25,65602.39,-7.5,0,-6.01,28.01
2025-10-26T11:27:21,-6,21.4,2,43.14,-4.23,65637.52,-7.5,0,-5.99,28.1
2025-10-26T11:27:27,-5.9,21.5,2,42.92,-4.21,65715.04,-7.5,0,-5.93,28.12
2025-10-26T11:27:32,-5.9,21.5,2,42.82,-4.19,65750.39,-7,0,-5.87,28.18
2025-10-26T11:27:37,-5.9,21.6,2,42.61,-4.16,65824.84,-7,0,-5.84,28.25
2025-10-26T11:27:42,-5.8,21.7,2,42.5,-4.13,65863.96,-7,0,-5.8,28.22
2025-10-26T11:27:47,-5.8,21.8,2,42.29,-4.11,65938.85,-7,0,-5.77,28.29
2025-10-26T11:27:52,-5.8,21.8,3,42.19,-4.07,65974.63,-7,0,-5.71,28.36
2025-10-26T11:27:57,-5.8,21.9,2,41.97,-4.05,66053.56,-7,0,-5.67,28.34
2025-10-26T11:28:03,-5.8,22,2,41.87,-4.04,66089.56,-7,0,-5.64,28.36
2025-10-26T11:28:08,-5.7,22.1,2,41.66,-3.99,66165.38,-7,0,-5.61,28.41
2025-10-26T11:28:13,-5.7,22.2,2,41.45,-3.96,66241.5,-7,0,-5.56,28.44
2025-10-26T11:28:18,-5.7,22.3,2,41.35,-3.93,66277.86,-7,0,-5.54,28.58
2025-10-26T11:28:23,-5.6,22.4,2,41.24,-3.92,66317.94,-7,0,-5.5,28.56
2025-10-26T11:28:28,-5.6,22.4,2,41.14,-3.87,66354.45,-6.5,0,-5.47,28.56
2025-10-26T11:28:33,-5.6,22.5,2,40.93,-3.86,66431.35,-6.5,0,-5.42,28.63
2025-10-26T11:28:39,-5.6,22.6,2,40.71,-3.84,66512.27,-6.5,0,-5.36,28.75
2025-10-26T11:28:44,-5.6,22.7,2,40.72,-3.8,66508.57,-6.5,0,-5.32,28.74
2025-10-26T11:28:49,-5.5,22.8,2,40.51,-3.78,66586.13,-6.5,0,-5.26,28.79
2025-10-26T11:28:54,-5.5,22.9,3,40.41,-3.74,66623.17,-6.5,0,-5.24,28.8
2025-10-26T11:28:59,-5.5,22.9,2,40.19,-3.72,66704.92,-6.5,0,-5.2,28.9
2025-10-26T11:29:04,-5.5,23,2,40.09,-3.68,66742.2,-6.5,0,-5.17,28.92
2025-10-26T11:29:09,-5.4,23.1,2,39.88,-3.66,66820.73,-6.5,0,-5.12,28.99
2025-10-26T11:29:15,-5.4,23.2,2,39.67,-3.62,66899.6,-6.5,0,-5.11,29.02
2025-10-26T11:29:20,-5.4,23.3,2,39.56,-3.6,66941.06,-6,0,-5.03,29.09
2025-10-26T11:29:25,-5.3,23.4,2,39.57,-3.56,66937.28,-6,0,-5.01,29.11
2025-10-26T11:29:30,-5.3,23.5,3,39.36,-3.53,67016.65,-6,0,-4.97,29.14
2025-10-26T11:29:35,-5.3,23.5,3,39.15,-3.5,67096.38,-6,0,-4.92,29.17
2025-10-26T11:29:40,-5.3,23.6,2,39.05,-3.47,67134.45,-6,0,-4.89,29.22
2025-10-26T11:29:45,-5.2,23.7,2,38.83,-3.44,67218.51,-6,0,-4.81,29.28
2025-10-26T11:29:50,-5.2,23.8,2,38.61,-3.42,67302.95,-6,0,-4.76,29.29
2025-10-26T11:29:56,-5.2,23.8,2,38.4,-3.38,67383.92,-6,0,-4.74,29.42
2025-10-26T11:30:01,-5.1,24,2,38.31,-3.35,67418.73,-6,0,-4.68,29.47
2025-10-26T11:30:06,-5.1,24,2,38.2,-3.32,67461.38,-6,0,-4.66,29.43
2025-10-26T11:30:11,-5.1,24.1,2,38,-3.26,67539.16,-6,0,-4.62,29.45
2025-10-26T11:30:16,-5,24.2,3,37.89,-3.24,67582.07,-6,0,-4.58,29.48
2025-10-26T11:30:21,-5,24.3,3,37.56,-3.23,67711.44,-5.5,0,-4.55,29.55
2025-10-26T11:30:26,-5,24.4,3,37.46,-3.19,67750.83,-5.5,0,-4.51,29.62
2025-10-26T11:30:32,-5,24.4,2,37.36,-3.15,67790.29,-5.5,0,-4.47,29.66
2025-10-26T11:30:37,-4.9,24.6,3,37.15,-3.13,67873.46,-5.5,0,-4.42,29.71
2025-10-26T11:30:42,-4.9,24.7,3,37.05,-3.09,67913.2,-5.5,0,-4.39,29.77
2025-10-26T11:30:47,-4.9,24.8,2,36.94,-3.07,67956.99,-5.5,0,-4.35,29.85
2025-10-26T11:30:52,-4.8,25,2,36.84,-3.03,67996.93,-5.5,0,-4.24,30
2025-10-26T11:30:57,-4.8,25.1,3,36.63,-2.99,68081.03,-5.5,0,-4.2,30.08
2025-10-26T11:31:02,-4.8,25.2,3,36.53,-2.95,68121.23,-5.5,0,-4.17,30.13
2025-10-26T11:31:08,-4.7,25.4,2,36.32,-2.91,68205.92,-5.5,0,-4.13,30.26
2025-10-26T11:31:13,-4.7,25.5,2,36.22,-2.89,68246.4,-5.5,0,-4.07,30.35
2025-10-26T11:31:18,-4.7,25.6,3,36.01,-2.85,68331.67,-5,0,-4.04,30.46
2025-10-26T11:31:23,-4.6,25.8,3,35.79,-2.84,68421.45,-5,0,-3.99,30.5
2025-10-26T11:31:28,-4.6,25.9,3,35.58,-2.79,68507.56,-5,0,-3.95,30.54
2025-10-26T11:31:33,-4.6,25.9,3,35.48,-2.75,68548.72,-5,0,-3.93,30.6
2025-10-26T11:31:38,-4.6,26.1,3,35.26,-2.74,68639.59,-5,0,-3.86,30.67
2025-10-26T11:31:44,-4.5,26.2,3,35.16,-2.69,68681.05,-5,0,-3.84,30.72
2025-10-26T11:31:49,-4.5,26.3,2,34.95,-2.66,68768.41,-5,0,-3.79,30.73
2025-10-26T11:31:54,-4.4,26.5,3,34.85,-2.62,68810.16,-5,0,-3.73,30.86
2025-10-26T11:31:59,-4.4,26.5,3,34.75,-2.6,68851.99,-5,0,-3.68,30.9
2025-10-26T11:32:04,-4.4,26.6,2,34.54,-2.56,68940.2,-4.5,0,-3.61,31.02
2025-10-26T11:32:09,-4.4,26.7,2,34.33,-2.52,69028.84,-4.5,0,-3.54,31.02
2025-10-26T11:32:14,-4.3,26.8,3,34.23,-2.48,69071.2,-4.5,0,-3.52,31.08
2025-10-26T11:32:20,-4.3,26.9,3,34.13,-2.44,69113.67,-4.5,0,-3.44,31.12
2025-10-26T11:32:25,-4.3,27,3,34.03,-2.4,69156.23,-4.5,0,-3.44,31.16
2025-10-26T11:32:30,-4.2,27.1,2,33.7,-2.39,69297.41,-4.5,0,-3.38,31.23
2025-10-26T11:32:35,-4.2,27.2,3,33.6,-2.34,69340.41,-4.5,0,-3.35,31.27
2025-10-26T11:32:40,-4.2,27.3,2,33.5,-2.3,69383.52,-4.5,0,-3.29,31.25
2025-10-26T11:32:45,-4.1,27.3,3,33.29,-2.27,69474.38,-4.5,0,-3.24,31.34
2025-10-26T11:32:50,-4.1,27.4,2,33.19,-2.23,69517.82,-4,0,-3.19,31.33
2025-10-26T11:32:56,-4.1,27.5,3,32.97,-2.21,69613.74,-4,0,-3.15,31.44
2025-10-26T11:33:01,-4,27.6,3,32.87,-2.17,69657.52,-4,0,-3.12,31.47
2025-10-26T11:33:06,-4,27.7,2,32.77,-2.13,69701.39,-4,0,-3.07,31.51
2025-10-26T11:33:11,-3.9,27.8,3,32.67,-2.09,69745.39,-4,0,-2.97,31.58
2025-10-26T11:33:16,-3.9,27.8,2,32.46,-2.05,69838.13,-4,0,-2.91,31.56
2025-10-26T11:33:21,-3.9,27.9,3,32.25,-2.01,69931.35,-4,0,-2.88,31.63
2025-10-26T11:33:26,-3.9,27.9,2,32.15,-1.97,69975.92,-4,0,-2.85,31.66
2025-10-26T11:33:32,-3.8,28.1,2,32.05,-1.94,70020.59,-3.5,0,-2.8,31.66
2025-10-26T11:33:37,-3.8,28.2,3,31.95,-1.89,70065.38,-3.5,0,-2.77,31.78
2025-10-26T11:33:42,-3.8,28.2,2,31.73,-1.88,70164.32,-3.5,0,-2.7,31.84
2025-10-26T11:33:47,-3.7,28.3,3,31.53,-1.82,70254.74,-3.5,0,-2.67,31.86
2025-10-26T11:33:52,-3.7,28.4,2,31.53,-1.8,70254.74,-3.5,0,-2.61,31.87
2025-10-26T11:33:57,-3.6,28.5,2,31.44,-1.75,70295.6,-3.5,0,-2.57,31.92
2025-10-26T11:34:02,-3.6,28.6,2,31.22,-1.73,70395.83,-3.5,0,-2.53,32.03
2025-10-26T11:34:08,-3.6,28.7,2,31.12,-1.69,70441.59,-3.5,0,-2.48,32.01
2025-10-26T11:34:13,-3.5,28.8,2,31.02,-1.65,70487.47,-3,0,-2.43,32.1
2025-10-26T11:34:18,-3.5,28.9,3,30.81,-1.62,70584.19,-3,0,-2.33,32.15
2025-10-26T11:34:23,-3.5,29,3,30.82,-1.57,70579.56,-3,0,-2.31,32.25
2025-10-26T11:34:28,-3.4,29.1,2,30.72,-1.53,70625.8,-3,0,-2.26,32.28
2025-10-26T11:34:33,-3.4,29.2,3,30.62,-1.5,70672.16,-3,0,-2.18,32.31
2025-10-26T11:34:38,-3.4,29.3,3,30.52,-1.45,70718.63,-3,0,-2.14,32.33
2025-10-26T11:34:44,-3.3,29.4,2,30.31,-1.42,70816.65,-3,0,-2.11,32.39
2025-10-26T11:34:49,-3.3,29.4,3,30.21,-1.38,70863.52,-3,0,-2.05,32.5
2025-10-26T11:34:54,-3.2,29.6,2,30.11,-1.35,70910.5,-3,0,-2.02,32.55
2025-10-26T11:34:59,-3.2,29.7,3,30.01,-1.3,70957.63,-2.5,0,-1.96,32.51
2025-10-26T11:35:04,-3.2,29.7,3,29.91,-1.26,71004.86,-2.5,0,-1.92,32.6
2025-10-26T11:35:09,-3.1,29.8,2,29.81,-1.23,71052.23,-2.5,0,-1.89,32.62
2025-10-26T11:35:14,-3.1,29.9,3,29.71,-1.18,71099.73,-2.5,0,-1.83,32.68
2025-10-26T11:35:20,-3,30,2,29.61,-1.15,71147.38,-2.5,0,-1.78,32.74
2025-10-26T11:35:25,-3,30.1,3,29.51,-1.11,71195.13,-2.5,0,-1.7,32.87
2025-10-26T11:35:30,-3,30.1,3,29.41,-1.06,71243.02,-2.5,0,-1.66,32.87
2025-10-26T11:35:35,-2.9,30.3,2,29.31,-1.01,71291.04,-2.5,0,-1.6,32.91
2025-10-26T11:35:40,-2.9,30.4,3,29.21,-0.97,71339.2,-2.5,0,-1.55,32.93
2025-10-26T11:35:45,-2.9,30.5,2,29.11,-0.93,71387.49,-2,0,-1.52,32.99
2025-10-26T11:35:50,-2.8,30.7,2,29.12,-0.89,71382.66,-2,0,-1.46,32.99
2025-10-26T11:35:56,-2.8,30.8,2,29.02,-0.85,71431.06,-2,0,-1.42,33.07
2025-10-26T11:36:01,-2.7,30.9,2,28.81,-0.82,71533.18,-2,0,-1.38,33.11
2025-10-26T11:36:06,-2.7,31,3,28.82,-0.78,71528.3,-2,0,-1.32,33.11
2025-10-26T11:36:11,-2.7,31,3,28.61,-0.74,71630.98,-2,0,-1.27,33.19
2025-10-26T11:36:16,-2.6,31.3,2,28.52,-0.68,71675.17,-2,0,-1.24,33.26
2025-10-26T11:36:21,-2.6,31.3,3,28.42,-0.64,71724.41,-2,0,-1.19,33.31
2025-10-26T11:36:26,-2.6,31.4,3,28.2,-0.61,71833.23,-2,0,-1.15,33.25
2025-10-26T11:36:31,-2.5,31.5,2,28.21,-0.56,71828.27,-1.5,0,-1.09,33.34
2025-10-26T11:36:37,-2.5,31.6,2,28.12,-0.5,71872.96,-1.5,0,-0.99,33.41
2025-10-26T11:36:42,-2.4,31.8,2,28.02,-0.47,71922.77,-1.5,0,-0.96,33.46
2025-10-26T11:36:47,-2.4,31.9,3,27.91,-0.44,71977.72,-1.5,0,-0.92,33.49
2025-10-26T11:36:52,-2.4,32,2,27.82,-0.4,72022.8,-1.5,0,-0.88,33.57
2025-10-26T11:36:57,-2.3,32.1,2,27.72,-0.35,72073.05,-1.5,0,-0.83,33.54
2025-10-26T11:37:02,-2.3,32.1,3,27.5,-0.31,72184.1,-1.5,0,-0.78,33.64
2025-10-26T11:37:07,-2.2,32.3,2,27.52,-0.28,72173.97,-1.5,0,-0.75,33.68
2025-10-26T11:37:13,-2.2,32.3,2,27.3,-0.23,72285.67,-1.5,0,-0.69,33.66
2025-10-26T11:37:18,-2.2,32.3,2,27.2,-0.2,72336.69,-1.5,0,-0.65,33.69
2025-10-26T11:37:23,-2.1,32.4,2,27.11,-0.14,72382.73,-1,0,-0.6,33.67
2025-10-26T11:37:28,-2.1,32.5,2,27.01,-0.1,72434.02,-1,0,-0.58,33.7
2025-10-26T11:37:33,-2,32.6,3,26.91,-0.06,72485.49,-1,0,-0.51,33.7
2025-10-26T11:37:38,-2,32.6,1,26.81,-0.02,72537.1,-1,0,-0.47,33.73
2025-10-26T11:37:43,-2,32.6,2,26.7,0,72594.06,-1,0,-0.42,33.72
2025-10-26T11:37:49,-1.9,32.8,2,26.6,0.04,72646,-1,0,-0.34,33.79
2025-10-26T11:37:54,-1.9,32.8,2,26.4,0.1,72750.36,-1,0,-0.31,33.75
2025-10-26T11:37:59,-1.8,32.9,2,26.3,0.14,72802.78,-1,0,-0.27,33.77
2025-10-26T11:38:04,-1.8,33,2,26.31,0.18,72797.53,-1,0,-0.22,33.85
2025-10-26T11:38:09,-1.8,33,2,26.1,0.23,72908.1,-1,0,-0.18,33.85
2025-10-26T11:38:14,-1.7,33.2,2,26,0.27,72961.01,-1,0,-0.13,33.88
2025-10-26T11:38:19,-1.7,33.2,2,25.9,0.32,73014.08,-1,0,-0.09,33.86
2025-10-26T11:38:25,-1.6,33.3,2,25.8,0.35,73067.33,-0.5,0,-0.05,33.94
2025-10-26T11:38:30,-1.6,33.4,2,25.7,0.39,73120.73,-0.5,0,-0.02,33.95
2025-10-26T11:38:35,-1.6,33.5,2,25.59,0.43,73179.68,-0.5,0,0.03,33.95
2025-10-26T11:38:40,-1.5,33.7,2,25.5,0.49,73228.05,-0.5,0,0.07,34.04
2025-10-26T11:38:45,-1.5,33.8,3,25.4,0.52,73281.97,-0.5,0,0.12,34.07
2025-10-26T11:38:50,-1.4,34,2,25.3,0.56,73336.06,-0.5,0,0.2,34.2
2025-10-26T11:38:55,-1.4,34.1,2,25.08,0.6,73455.66,-0.5,0,0.25,34.28
2025-10-26T11:39:01,-1.4,34.1,2,25.1,0.65,73444.75,-0.5,0,0.3,34.28
2025-10-26T11:39:06,-1.3,34.3,2,24.89,0.7,73559.64,-0.5,0,0.33,34.32
2025-10-26T11:39:11,-1.3,34.4,2,24.79,0.73,73614.63,-0.5,0,0.37,34.41
2025-10-26T11:39:16,-1.2,34.5,2,24.8,0.79,73609.13,-0.5,0,0.42,34.46
2025-10-26T11:39:21,-1.2,34.6,2,24.59,0.83,73725.14,-0.5,0,0.47,34.52
2025-10-26T11:39:26,-1.2,34.7,2,24.49,0.87,73780.67,0,0,0.53,34.45
